"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 10_dstat_compute.csv",,,,"Date:","26 Jul 2015 16:42:57 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
2.509,0.534,96.923,0.030,0.000,0.003,2327465984.0,251629568.0,7604707328.0,1.2497272832e+11,0.0,0.0,44654.235,921812.361,1437939777.161,2.565,187.142
0.031,0.062,99.906,0.0,0.0,0.0,2327232512.0,251629568.0,7604707328.0,1.24972961792e+11,456.0,1266.0,0.0,0.0,1437939778.162,0.0,0.0
1.627,0.501,97.872,0.0,0.0,0.0,2327453696.0,251629568.0,7604723712.0,1.24972724224e+11,274.0,562.0,0.0,0.0,1437939779.162,0.0,0.0
0.658,0.157,99.185,0.0,0.0,0.0,2327629824.0,251629568.0,7604727808.0,1.24972544e+11,10183.0,11260.0,0.0,0.0,1437939780.162,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,2327490560.0,251629568.0,7604826112.0,1.2497258496e+11,268.0,540.0,0.0,0.0,1437939781.162,0.0,0.0
0.125,0.063,99.812,0.0,0.0,0.0,2326659072.0,251629568.0,7604838400.0,1.2497340416e+11,204.0,540.0,0.0,212992.0,1437939782.162,0.0,9.0
0.063,0.0,99.937,0.0,0.0,0.0,2326441984.0,251629568.0,7604850688.0,1.2497360896e+11,204.0,556.0,0.0,0.0,1437939783.162,0.0,0.0
0.188,0.188,99.625,0.0,0.0,0.0,2326208512.0,251629568.0,7604850688.0,1.24973842432e+11,204.0,540.0,0.0,0.0,1437939784.162,0.0,0.0
0.156,0.031,99.812,0.0,0.0,0.0,2326343680.0,251629568.0,7604850688.0,1.24973707264e+11,204.0,540.0,0.0,0.0,1437939785.162,0.0,0.0
0.250,0.125,99.625,0.0,0.0,0.0,2324770816.0,251629568.0,7604850688.0,1.24975280128e+11,204.0,540.0,0.0,0.0,1437939786.162,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,2324779008.0,251629568.0,7604850688.0,1.24975271936e+11,1803.0,2863.0,0.0,53248.0,1437939787.162,0.0,2.0
