"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","controller",,,,"User:","stack"
"Cmdline:","dstat -cmndTr --output 30_instancias_dstat_controller.csv",,,,"Date:","26 Jul 2015 16:14:39 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.728,0.267,98.665,0.337,0.000,0.003,12092628992.0,380997632.0,15881449472.0,39157526528.0,0.0,0.0,1217.864,923730.158,1437938079.549,0.085,89.824
0.876,0.313,98.718,0.094,0.0,0.0,12092637184.0,380997632.0,15881449472.0,39157518336.0,362.0,1148.0,0.0,36864.0,1437938080.550,0.0,3.0
1.441,0.188,98.371,0.0,0.0,0.0,12111650816.0,380997632.0,15881453568.0,39138500608.0,386.0,556.0,0.0,0.0,1437938081.550,0.0,0.0
4.038,1.002,93.803,1.064,0.0,0.094,12120834048.0,380997632.0,15881486336.0,39129284608.0,140.0,700.0,0.0,561152.0,1437938082.550,0.0,71.0
4.046,0.847,93.193,1.788,0.0,0.125,12121509888.0,380997632.0,15881580544.0,39128514560.0,198.0,438.0,0.0,1134592.0,1437938083.550,0.0,127.0
4.330,0.690,92.877,1.977,0.0,0.126,12121878528.0,380997632.0,15881625600.0,39128100864.0,268.0,556.0,0.0,1523712.0,1437938084.550,0.0,174.0
5.798,1.003,90.975,2.100,0.0,0.125,12122648576.0,380997632.0,15881691136.0,39127265280.0,268.0,556.0,0.0,2338816.0,1437938085.550,0.0,157.0
4.942,0.688,92.900,1.376,0.0,0.094,12122152960.0,380997632.0,15881740288.0,39127711744.0,140.0,556.0,0.0,1888256.0,1437938086.550,0.0,136.0
5.252,0.844,92.216,1.594,0.0,0.094,12123197440.0,380997632.0,15881846784.0,39126560768.0,268.0,556.0,0.0,2154496.0,1437938087.550,0.0,156.0
4.648,0.754,92.619,1.822,0.0,0.157,12123373568.0,380997632.0,15881912320.0,39126319104.0,140.0,556.0,0.0,2256896.0,1437938088.550,0.0,164.0
3.413,0.376,94.364,1.753,0.0,0.094,12124684288.0,380997632.0,15881969664.0,39124951040.0,2591.0,2155.0,0.0,1708032.0,1437938089.550,0.0,135.0
7.219,1.031,89.625,2.0,0.0,0.125,12100648960.0,380997632.0,15882072064.0,39148883968.0,109986.0,93272.0,0.0,3104768.0,1437938090.550,0.0,189.0
7.642,0.912,89.340,1.981,0.0,0.126,12104171520.0,380997632.0,15882133504.0,39145299968.0,298212.0,249159.0,0.0,2019328.0,1437938091.550,0.0,155.0
6.115,1.035,90.781,1.976,0.0,0.094,12106731520.0,380997632.0,15882166272.0,39142707200.0,193897.0,230778.0,0.0,1880064.0,1437938092.550,0.0,149.0
6.964,0.941,90.119,1.913,0.0,0.063,12110151680.0,380997632.0,15882256384.0,39139196928.0,92284.0,49170.0,0.0,2334720.0,1437938093.550,0.0,157.0
13.024,1.987,82.308,2.365,0.0,0.315,12111704064.0,380997632.0,15882452992.0,39137447936.0,134996.0,32693781.0,0.0,2736128.0,1437938094.550,0.0,190.0
10.926,1.413,84.961,2.512,0.0,0.188,12110471168.0,380997632.0,15882563584.0,39138570240.0,284685.0,63978828.0,0.0,2428928.0,1437938095.550,0.0,177.0
11.887,1.478,84.057,2.264,0.0,0.314,12110286848.0,380997632.0,15882772480.0,39138545664.0,159953.0,128104.0,0.0,2592768.0,1437938096.550,0.0,183.0
