"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 30_instances_dstat_compute.csv",,,,"Date:","26 Jul 2015 16:15:24 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
2.503,0.534,96.931,0.030,0.000,0.003,6122627072.0,251117568.0,7619043328.0,1.21163743232e+11,0.0,0.0,38450.108,915371.033,1437938124.013,2.223,187.264
9.525,1.347,89.128,0.0,0.0,0.0,6121758720.0,251117568.0,7619047424.0,1.21164607488e+11,392.0,1266.0,0.0,0.0,1437938125.014,0.0,0.0
11.653,1.284,87.063,0.0,0.0,0.0,6121762816.0,251117568.0,7619047424.0,1.21164603392e+11,2013.0,2863.0,0.0,0.0,1437938126.014,0.0,0.0
11.147,1.574,87.279,0.0,0.0,0.0,6121889792.0,251117568.0,7619047424.0,1.21164476416e+11,204.0,540.0,0.0,0.0,1437938127.014,0.0,0.0
10.389,1.673,87.938,0.0,0.0,0.0,6121922560.0,251117568.0,7619047424.0,1.21164443648e+11,204.0,540.0,0.0,73728.0,1437938128.014,0.0,2.0
10.469,1.381,88.150,0.0,0.0,0.0,6121684992.0,251117568.0,7619051520.0,1.2116467712e+11,204.0,556.0,0.0,0.0,1437938129.014,0.0,0.0
11.323,1.161,87.484,0.032,0.0,0.0,6121476096.0,251117568.0,7619051520.0,1.21164886016e+11,204.0,540.0,0.0,0.0,1437938130.014,0.0,0.0
10.904,1.219,87.877,0.0,0.0,0.0,6121250816.0,251117568.0,7619051520.0,1.21165111296e+11,204.0,540.0,0.0,0.0,1437938131.014,0.0,0.0
11.311,1.414,87.275,0.0,0.0,0.0,6121250816.0,251117568.0,7619051520.0,1.21165111296e+11,204.0,540.0,0.0,8192.0,1437938132.014,0.0,2.0
10.911,1.513,87.576,0.0,0.0,0.0,6121476096.0,251117568.0,7619055616.0,1.2116488192e+11,134.0,438.0,0.0,0.0,1437938133.014,0.0,0.0
11.462,1.867,86.671,0.0,0.0,0.0,6130585600.0,251117568.0,7619055616.0,1.21155772416e+11,204.0,540.0,0.0,16384.0,1437938134.014,0.0,2.0
10.911,3.090,85.999,0.0,0.0,0.0,6130995200.0,251117568.0,7619112960.0,1.21155305472e+11,204.0,556.0,0.0,0.0,1437938135.014,0.0,0.0
12.272,2.243,85.453,0.0,0.0,0.032,6129311744.0,251117568.0,7619145728.0,1.2115695616e+11,2421.0,2745.0,0.0,0.0,1437938136.014,0.0,0.0
11.893,1.439,86.637,0.0,0.0,0.032,6129844224.0,251117568.0,7619252224.0,1.21156317184e+11,251764.0,321022.0,0.0,0.0,1437938137.014,0.0,0.0
11.407,1.762,86.799,0.0,0.0,0.032,6129147904.0,251117568.0,7619272704.0,1.21156993024e+11,267991.0,205921.0,0.0,0.0,1437938138.014,0.0,0.0
10.343,1.409,88.248,0.0,0.0,0.0,6128373760.0,251117568.0,7619284992.0,1.2115775488e+11,71532.0,119878.0,0.0,20480.0,1437938139.014,0.0,2.0
11.304,2.254,86.248,0.0,0.0,0.193,6129729536.0,251121664.0,7644733440.0,1.2113094656e+11,51596.0,92728.0,0.0,4096.0,1437938140.014,0.0,1.0
11.960,2.494,85.098,0.064,0.0,0.384,6139396096.0,251133952.0,7710306304.0,1.21055694848e+11,87194652.0,204891.0,0.0,92557312.0,1437938141.014,0.0,347.0
12.508,3.679,83.813,0.0,0.0,0.0,6139715584.0,251166720.0,7712182272.0,1.21053466624e+11,9505373.0,272274.0,0.0,2945024.0,1437938142.014,0.0,168.0
16.940,5.475,77.552,0.0,0.0,0.032,6158675968.0,251170816.0,7713517568.0,1.21033166848e+11,111143.0,106700.0,0.0,2154496.0,1437938143.014,0.0,121.0
17.032,5.602,77.334,0.0,0.0,0.032,6155317248.0,251170816.0,7716356096.0,1.2103368704e+11,152133.0,151164.0,0.0,1515520.0,1437938144.014,0.0,70.0
23.726,8.336,67.842,0.096,0.0,0.0,6181535744.0,251174912.0,7718076416.0,1.21005744128e+11,48520.0,91782.0,0.0,176128.0,1437938145.014,0.0,10.0
27.734,11.285,60.791,0.191,0.0,0.0,6191853568.0,251174912.0,7718359040.0,1.2099514368e+11,27200.0,21430.0,115712.0,368640.0,1437938146.014,26.0,12.0
16.071,3.635,80.261,0.032,0.0,0.0,6176514048.0,251174912.0,7718887424.0,1.21009954816e+11,45942.0,37727.0,111616.0,4096.0,1437938147.014,25.0,1.0
14.907,1.759,83.301,0.0,0.0,0.032,6186721280.0,251179008.0,7719178240.0,1.20999452672e+11,67145.0,40416.0,219136.0,249856.0,1437938148.014,49.0,11.0
13.843,2.526,83.632,0.0,0.0,0.0,6209548288.0,251179008.0,7719747584.0,1.2097605632e+11,39052.0,31029.0,222720.0,245760.0,1437938149.014,49.0,8.0
12.264,2.402,84.918,0.416,0.0,0.0,6224191488.0,251179008.0,7720050688.0,1.20961110016e+11,30118.0,26557.0,111616.0,126976.0,1437938150.013,25.0,4.0
17.993,3.675,77.725,0.511,0.0,0.096,6400458752.0,251179008.0,7720288256.0,1.20784605184e+11,129994.0,101580.0,37582848.0,25996288.0,1437938151.014,3284.0,1620.0
18.350,2.046,79.316,0.288,0.0,0.0,6471671808.0,251183104.0,7720448000.0,1.20713228288e+11,73360.0,25439.0,11838976.0,9752576.0,1437938152.014,245.0,128.0
32.635,9.762,55.735,1.482,0.0,0.387,6978285568.0,251187200.0,7721205760.0,1.20205852672e+11,85817.0,213121.0,90617344.0,35208192.0,1437938153.014,7409.0,4245.0
36.645,5.176,56.645,1.310,0.0,0.224,7549665280.0,251187200.0,7721734144.0,1.19633944576e+11,448885.0,476408.0,139838464.0,8557568.0,1437938154.014,7027.0,643.0
35.298,1.625,61.962,1.083,0.0,0.032,7805272064.0,251187200.0,7721795584.0,1.19378276352e+11,91859.0,128328.0,58506752.0,7450112.0,1437938155.013,902.0,197.0
32.459,1.612,65.392,0.537,0.0,0.0,7984287744.0,251187200.0,7721865216.0,1.1919919104e+11,110652.0,148111.0,24268800.0,7269888.0,1437938156.014,577.0,941.0
34.710,2.364,62.736,0.189,0.0,0.0,8072929280.0,251228160.0,7722856448.0,1.19109517312e+11,115657.0,255058.0,11375104.0,9314304.0,1437938157.014,1190.0,280.0
25.300,2.530,72.138,0.032,0.0,0.0,8117915648.0,251240448.0,7724359680.0,1.19063015424e+11,151396.0,199258.0,2359808.0,2826240.0,1437938158.014,208.0,161.0
15.651,3.047,81.302,0.0,0.0,0.0,8129757184.0,251240448.0,7725240320.0,1.19050293248e+11,29285.0,28977.0,9216.0,4096.0,1437938159.014,11.0,1.0
23.764,6.680,69.557,0.0,0.0,0.0,8135090176.0,251244544.0,7728533504.0,1.19041662976e+11,194631.0,164045.0,0.0,16384.0,1437938160.014,0.0,4.0
28.759,10.676,60.051,0.481,0.0,0.032,8162181120.0,251244544.0,7729786880.0,1.19013318656e+11,40186.0,72689.0,2249728.0,8018432.0,1437938161.014,76.0,812.0
31.102,11.851,56.791,0.256,0.0,0.0,8158957568.0,251244544.0,7730053120.0,1.19016275968e+11,8881.0,9707.0,8192.0,12288.0,1437938162.014,0.0,1.0
26.224,6.347,67.171,0.258,0.0,0.0,8144949248.0,251244544.0,7730339840.0,1.19029997568e+11,39745.0,21230.0,111616.0,212992.0,1437938163.014,25.0,10.0
19.794,2.386,77.789,0.032,0.0,0.0,8144715776.0,251244544.0,7730728960.0,1.1902984192e+11,55710.0,32192.0,8192.0,0.0,1437938164.014,2.0,0.0
17.159,2.924,79.563,0.353,0.0,0.0,8164544512.0,251248640.0,7731060736.0,1.19009677312e+11,25980.0,28876.0,326656.0,245760.0,1437938165.014,73.0,12.0
16.930,2.902,79.813,0.355,0.0,0.0,8180088832.0,251248640.0,7731585024.0,1.18993608704e+11,32478.0,32556.0,223232.0,192512.0,1437938166.014,50.0,8.0
