"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","controller",,,,"User:","stack"
"Cmdline:","dstat -cmndTr --output 20_instancias_dstat_controller.csv",,,,"Date:","26 Jul 2015 16:03:45 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.728,0.267,98.666,0.337,0.000,0.003,12130672640.0,380977152.0,15828393984.0,39172558848.0,0.0,0.0,1218.038,923232.696,1437937425.335,0.085,89.818
0.407,0.282,99.312,0.0,0.0,0.0,12129513472.0,380977152.0,15828393984.0,39173718016.0,1092.0,32244.0,0.0,0.0,1437937426.336,0.0,0.0
0.438,0.344,98.873,0.344,0.0,0.0,12129701888.0,380977152.0,15828398080.0,39173525504.0,834.0,31162.0,0.0,208896.0,1437937427.336,0.0,7.0
0.501,0.219,99.280,0.0,0.0,0.0,12128968704.0,380977152.0,15828402176.0,39174254592.0,764.0,31336.0,0.0,0.0,1437937428.336,0.0,0.0
0.783,0.313,98.747,0.157,0.0,0.0,12129124352.0,380977152.0,15828402176.0,39174098944.0,764.0,31420.0,0.0,200704.0,1437937429.336,0.0,7.0
1.001,0.469,98.185,0.344,0.0,0.0,12129521664.0,380977152.0,15828402176.0,39173701632.0,10832.0,43288.0,0.0,1576960.0,1437937430.336,0.0,52.0
1.940,0.469,97.528,0.063,0.0,0.0,12152909824.0,380977152.0,15828406272.0,39150309376.0,834.0,32742.0,0.0,163840.0,1437937431.336,0.0,7.0
4.303,0.974,93.750,0.911,0.0,0.063,12159164416.0,380977152.0,15828414464.0,39144046592.0,3707.0,32181.0,0.0,839680.0,1437937432.336,0.0,83.0
4.544,0.877,92.730,1.755,0.0,0.094,12161105920.0,380977152.0,15828500480.0,39142019072.0,1040.0,31466.0,0.0,1384448.0,1437937433.336,0.0,129.0
6.469,1.188,90.469,1.781,0.0,0.094,12162498560.0,380977152.0,15836958720.0,39132168192.0,834.0,31464.0,0.0,10391552.0,1437937434.336,0.0,186.0
9.099,1.465,87.410,1.807,0.0,0.218,12165279744.0,380977152.0,15837028352.0,39129317376.0,764.0,31413.0,0.0,2801664.0,1437937435.336,0.0,149.0
7.985,1.216,88.334,2.183,0.0,0.281,12163903488.0,380977152.0,15837134848.0,39130587136.0,38198.0,48997.0,0.0,3108864.0,1437937436.336,0.0,204.0
4.853,0.783,92.517,1.847,0.0,0.0,12162658304.0,380977152.0,15837241344.0,39131725824.0,228760.0,46757.0,0.0,2506752.0,1437937437.336,0.0,168.0
8.738,1.253,87.567,2.318,0.0,0.125,12140572672.0,380977152.0,15837290496.0,39153762304.0,834.0,31313.0,0.0,2105344.0,1437937438.335,0.0,169.0
7.136,1.064,89.703,1.941,0.0,0.156,12142166016.0,380977152.0,15837409280.0,39152050176.0,271108.0,225403.0,0.0,1916928.0,1437937439.336,0.0,150.0
7.760,1.283,88.705,2.128,0.0,0.125,12142256128.0,380977152.0,15837458432.0,39151910912.0,183159.0,197402.0,0.0,3219456.0,1437937440.336,0.0,186.0
9.398,1.504,86.310,2.412,0.0,0.376,12144734208.0,380977152.0,15837544448.0,39149346816.0,128932.0,101149.0,0.0,3289088.0,1437937441.336,0.0,199.0
13.333,1.941,82.191,2.191,0.0,0.344,12146925568.0,380977152.0,15837683712.0,39147016192.0,519911.0,90820429.0,0.0,2351104.0,1437937442.336,0.0,173.0
14.890,2.226,80.376,2.257,0.0,0.251,12147396608.0,380977152.0,15837863936.0,39146364928.0,204670.0,5941749.0,0.0,3084288.0,1437937443.336,0.0,208.0
15.050,2.110,80.605,1.921,0.0,0.315,12148498432.0,380977152.0,15838105600.0,39145021440.0,148730.0,142714.0,0.0,2928640.0,1437937444.336,0.0,172.0
2.748,0.656,96.221,0.344,0.0,0.031,12148846592.0,380977152.0,15838261248.0,39144517632.0,147924.0,148583.0,0.0,1089536.0,1437937445.336,0.0,35.0
0.906,0.375,98.282,0.437,0.0,0.0,12149239808.0,380977152.0,15838269440.0,39144116224.0,96778.0,89210.0,0.0,933888.0,1437937446.336,0.0,20.0
1.939,0.469,96.936,0.657,0.0,0.0,12149436416.0,380977152.0,15838273536.0,39143915520.0,5626.0,33554.0,0.0,2052096.0,1437937447.336,0.0,192.0
2.001,0.406,97.405,0.188,0.0,0.0,12148998144.0,380977152.0,15838302208.0,39144325120.0,19513.0,52440.0,0.0,974848.0,1437937448.336,0.0,31.0
1.877,0.594,96.966,0.563,0.0,0.0,12147847168.0,380977152.0,15838302208.0,39145476096.0,17794.0,43152.0,0.0,1097728.0,1437937449.336,0.0,34.0
3.123,0.687,95.628,0.531,0.0,0.031,12147920896.0,380977152.0,15838334976.0,39145369600.0,20224.0,52309.0,0.0,1216512.0,1437937450.336,0.0,54.0
2.505,0.564,96.337,0.564,0.0,0.031,12149911552.0,380977152.0,15838380032.0,39143333888.0,12883.0,62920.0,0.0,1556480.0,1437937451.336,0.0,58.0
2.597,0.375,85.325,11.702,0.0,0.0,12147970048.0,380977152.0,15838380032.0,39145275392.0,45401.0,61597.0,0.0,7020544.0,1437937452.336,0.0,1435.0
5.790,1.252,85.822,7.074,0.0,0.063,12146790400.0,380977152.0,15838392320.0,39146442752.0,34508.0,75987.0,0.0,7098368.0,1437937453.336,0.0,839.0
10.403,1.437,85.473,2.499,0.0,0.187,12146204672.0,380977152.0,15838445568.0,39146975232.0,294514.0,144118.0,0.0,3137536.0,1437937454.336,0.0,177.0
12.845,1.570,83.197,2.136,0.0,0.251,12145233920.0,380977152.0,15838519296.0,39147872256.0,244865.0,148842.0,0.0,3321856.0,1437937455.336,0.0,166.0
16.278,2.240,78.991,2.177,0.0,0.315,12141281280.0,380977152.0,15838642176.0,39151702016.0,120330.0,106655.0,0.0,4059136.0,1437937456.336,0.0,187.0
15.595,2.228,79.573,2.353,0.0,0.251,12143738880.0,380977152.0,15838883840.0,39149002752.0,135879.0,98689.0,0.0,3395584.0,1437937457.336,0.0,204.0
9.028,1.547,86.963,2.273,0.0,0.189,12142039040.0,380977152.0,15839031296.0,39150555136.0,331316.0,253031.0,0.0,2662400.0,1437937458.336,0.0,177.0
12.300,1.789,83.464,2.196,0.0,0.251,12150415360.0,380977152.0,15839219712.0,39141990400.0,65008.0,77264.0,0.0,3596288.0,1437937459.336,0.0,185.0
