"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 10_instances_dstat_compute.csv",,,,"Date:","26 Jul 2015 15:50:42 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
2.497,0.532,96.938,0.030,0.000,0.003,2399371264.0,247451648.0,10347511808.0,1.2216219648e+11,0.0,0.0,34409.534,913300.918,1437936642.529,1.993,187.197
0.188,0.188,99.625,0.0,0.0,0.0,2399166464.0,247451648.0,10347524096.0,1.22162388992e+11,904.0,33264.0,0.0,0.0,1437936643.530,0.0,0.0
0.250,0.188,99.562,0.0,0.0,0.0,2398531584.0,247451648.0,10347524096.0,1.22163023872e+11,2503.0,34849.0,0.0,0.0,1437936644.530,0.0,0.0
0.188,0.219,99.593,0.0,0.0,0.0,2398986240.0,247451648.0,10347524096.0,1.22162569216e+11,1406.0,31164.0,0.0,0.0,1437936645.530,0.0,0.0
0.219,0.282,99.500,0.0,0.0,0.0,2399342592.0,247451648.0,10347524096.0,1.22162212864e+11,1809.0,32480.0,0.0,0.0,1437936646.530,0.0,0.0
0.156,0.250,99.562,0.031,0.0,0.0,2398720000.0,247451648.0,10347524096.0,1.22162835456e+11,764.0,32641.0,0.0,200704.0,1437936647.530,0.0,2.0
0.250,0.219,99.531,0.0,0.0,0.0,2398998528.0,247451648.0,10347524096.0,1.22162556928e+11,764.0,32625.0,0.0,0.0,1437936648.530,0.0,0.0
0.219,0.344,99.437,0.0,0.0,0.0,2398765056.0,247451648.0,10347528192.0,1.22162786304e+11,764.0,31292.0,0.0,0.0,1437936649.530,0.0,0.0
1.126,0.344,98.530,0.0,0.0,0.0,2399010816.0,247451648.0,10347528192.0,1.22162540544e+11,154102.0,230511.0,0.0,0.0,1437936650.530,0.0,0.0
1.002,0.407,98.560,0.0,0.0,0.031,2398736384.0,247451648.0,10347528192.0,1.22162814976e+11,81501.0,179361.0,0.0,0.0,1437936651.530,0.0,0.0
0.813,0.313,98.843,0.0,0.0,0.031,2397843456.0,247451648.0,10347548672.0,1.22163687424e+11,47848.0,122447.0,0.0,172032.0,1437936652.530,0.0,2.0
1.721,0.876,97.340,0.031,0.0,0.031,2397667328.0,247455744.0,10347577344.0,1.22163830784e+11,86205.0,193230.0,0.0,8380416.0,1437936653.530,0.0,1734.0
3.011,1.913,95.044,0.0,0.0,0.031,2403307520.0,247463936.0,10348109824.0,1.2215764992e+11,120327.0,260059.0,0.0,2215936.0,1437936654.530,0.0,110.0
4.763,3.573,91.601,0.031,0.0,0.031,2423115776.0,247480320.0,10349920256.0,1.22136014848e+11,76468.0,142629.0,0.0,4542464.0,1437936655.530,0.0,219.0
6.719,3.265,90.016,0.0,0.0,0.0,2421489664.0,247492608.0,10353901568.0,1.2213364736e+11,143537.0,194540.0,0.0,3137536.0,1437936656.530,0.0,133.0
12.627,7.057,79.842,0.411,0.0,0.063,2452209664.0,247517184.0,10359263232.0,1.2209754112e+11,40905.0,101922.0,111616.0,4255744.0,1437936657.530,25.0,189.0
17.045,8.933,73.958,0.032,0.0,0.032,2459897856.0,247578624.0,10369400832.0,1.22079653888e+11,18633.0,60341.0,0.0,13193216.0,1437936658.530,0.0,561.0
10.905,4.588,84.067,0.440,0.0,0.0,2446692352.0,247635968.0,10376736768.0,1.22085466112e+11,40830.0,68899.0,115712.0,12521472.0,1437936659.530,26.0,519.0
4.252,1.512,93.953,0.283,0.0,0.0,2475421696.0,247648256.0,10379493376.0,1.22053967872e+11,72270.0,101905.0,4111360.0,3301376.0,1437936660.530,198.0,128.0
6.514,1.888,88.861,2.706,0.0,0.031,2526343168.0,247664640.0,10383228928.0,1.21999294464e+11,38519.0,75794.0,6749184.0,6850048.0,1437936661.530,1415.0,688.0
6.782,1.224,91.334,0.659,0.0,0.0,2594897920.0,247672832.0,10385190912.0,1.21928769536e+11,76018.0,104413.0,12773888.0,2543616.0,1437936662.530,226.0,103.0
5.716,0.848,92.651,0.785,0.0,0.0,2624827392.0,247681024.0,10386546688.0,1.21897476096e+11,6924.0,55067.0,7484416.0,1056768.0,1437936663.530,127.0,46.0
20.070,7.876,69.768,1.905,0.0,0.381,3149844480.0,247689216.0,10388369408.0,1.21370628096e+11,130216.0,351054.0,87967744.0,36900864.0,1437936664.530,7411.0,4823.0
20.659,2.123,73.891,3.264,0.0,0.063,3521064960.0,247689216.0,10390401024.0,1.20997376e+11,137874.0,169320.0,84299264.0,2303488.0,1437936665.530,4257.0,201.0
20.903,1.105,75.845,2.147,0.0,0.0,3676483584.0,247689216.0,10390409216.0,1.20841949184e+11,32114.0,94792.0,45922304.0,1364992.0,1437936666.530,736.0,167.0
20.275,0.907,75.939,2.879,0.0,0.0,3784835072.0,247689216.0,10390433792.0,1.2073357312e+11,27744.0,84172.0,18137600.0,0.0,1437936667.530,391.0,0.0
21.424,1.349,76.757,0.439,0.0,0.031,3864657920.0,247689216.0,10390466560.0,1.20653717504e+11,16649.0,62811.0,11364864.0,4419584.0,1437936668.530,264.0,599.0
20.345,0.658,77.900,1.097,0.0,0.0,3942080512.0,247689216.0,10390482944.0,1.20576278528e+11,3844.0,55146.0,11460096.0,0.0,1437936669.530,912.0,0.0
18.519,2.134,79.284,0.063,0.0,0.0,3995148288.0,247689216.0,10390568960.0,1.20523124736e+11,1044.0,52287.0,1104896.0,0.0,1437936670.530,168.0,0.0
4.911,1.077,94.011,0.0,0.0,0.0,3993276416.0,247689216.0,10390695936.0,1.20524869632e+11,51301.0,82863.0,241664.0,1054208.0,1437936671.530,8.0,84.0
4.462,0.791,94.747,0.0,0.0,0.0,3992555520.0,247689216.0,10390761472.0,1.20525524992e+11,1324.0,51471.0,0.0,0.0,1437936672.530,0.0,0.0
