"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","controller",,,,"User:","stack"
"Cmdline:","dstat -cmndTr --output 5_instancias_dstat_controller.csv",,,,"Date:","26 Jul 2015 13:54:00 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.727,0.267,98.668,0.336,0.000,0.003,11807920128.0,380628992.0,15598301184.0,39725752320.0,0.0,0.0,1220.071,922609.730,1437929640.234,0.085,89.774
0.658,0.251,98.246,0.846,0.0,0.0,11807866880.0,380628992.0,15598313472.0,39725793280.0,1120.0,32099.0,0.0,7958528.0,1437929641.235,0.0,186.0
0.626,0.438,98.843,0.094,0.0,0.0,11806179328.0,380628992.0,15598317568.0,39727476736.0,694.0,31037.0,0.0,323584.0,1437929642.235,0.0,12.0
0.376,0.220,99.310,0.094,0.0,0.0,11805859840.0,380628992.0,15598317568.0,39727796224.0,828.0,32717.0,0.0,319488.0,1437929643.235,0.0,13.0
0.470,0.188,99.311,0.031,0.0,0.0,11805216768.0,380628992.0,15598317568.0,39728439296.0,834.0,31281.0,0.0,327680.0,1437929644.235,0.0,13.0
0.657,0.375,98.874,0.094,0.0,0.0,11804319744.0,380628992.0,15598317568.0,39729336320.0,898.0,31053.0,0.0,311296.0,1437929645.235,0.0,15.0
2.002,0.594,97.185,0.219,0.0,0.0,11827126272.0,380628992.0,15598321664.0,39706525696.0,4570.0,42597.0,0.0,364544.0,1437929646.235,0.0,18.0
4.480,0.877,93.327,1.284,0.0,0.031,11830169600.0,380628992.0,15598325760.0,39703478272.0,1296.0,33161.0,0.0,917504.0,1437929647.235,0.0,82.0
4.048,0.690,93.787,1.381,0.0,0.094,11830202368.0,380628992.0,15598387200.0,39703384064.0,700.0,31194.0,0.0,1380352.0,1437929648.235,0.0,127.0
7.230,0.975,89.689,2.043,0.0,0.063,11831963648.0,380628992.0,15598452736.0,39701557248.0,3221.0,33004.0,0.0,2093056.0,1437929649.235,0.0,163.0
9.602,1.600,86.570,1.977,0.0,0.251,11804536832.0,380628992.0,15598551040.0,39728885760.0,74011.0,118531.0,0.0,2809856.0,1437929650.235,0.0,182.0
9.234,1.162,86.966,2.481,0.0,0.157,11801788416.0,380628992.0,15598698496.0,39731486720.0,100799.0,102030.0,0.0,9412608.0,1437929651.235,0.0,309.0
9.589,1.379,86.995,1.943,0.0,0.094,11799343104.0,380628992.0,15598796800.0,39733833728.0,177316.0,125752.0,0.0,1732608.0,1437929652.235,0.0,153.0
3.667,0.595,94.955,0.595,0.0,0.188,11797954560.0,380628992.0,15598903296.0,39735115776.0,123309.0,127549.0,0.0,1101824.0,1437929653.235,0.0,60.0
0.501,0.344,99.092,0.063,0.0,0.0,11797544960.0,380628992.0,15598911488.0,39735517184.0,61208.0,77357.0,0.0,532480.0,1437929654.235,0.0,15.0
1.594,0.438,97.719,0.250,0.0,0.0,11797737472.0,380628992.0,15598911488.0,39735324672.0,1516.0,31296.0,0.0,753664.0,1437929655.235,0.0,35.0
1.691,0.376,97.652,0.250,0.0,0.031,11796463616.0,380628992.0,15598948352.0,39736561664.0,8523.0,45546.0,0.0,581632.0,1437929656.235,0.0,31.0
1.282,0.532,96.748,1.438,0.0,0.0,11796709376.0,380628992.0,15598952448.0,39736311808.0,13282.0,46256.0,0.0,3018752.0,1437929657.235,0.0,515.0
8.547,1.409,88.165,1.722,0.0,0.157,11795181568.0,380628992.0,15598993408.0,39737798656.0,8897.0,35475.0,0.0,1888256.0,1437929658.235,0.0,132.0
5.138,0.564,93.578,0.658,0.0,0.063,11793739776.0,380628992.0,15599083520.0,39739150336.0,171970.0,130809.0,0.0,1810432.0,1437929659.235,0.0,72.0
3.817,0.720,94.650,0.751,0.0,0.063,11793678336.0,380628992.0,15599104000.0,39739191296.0,54085.0,67559.0,0.0,1282048.0,1437929660.235,0.0,47.0
0.564,0.376,98.873,0.188,0.0,0.0,11793977344.0,380628992.0,15599104000.0,39738892288.0,40108.0,60767.0,0.0,692224.0,1437929661.235,0.0,27.0
2.824,0.722,94.383,2.071,0.0,0.0,11818995712.0,380628992.0,15599104000.0,39713873920.0,4319.0,32530.0,0.0,10256384.0,1437929662.235,0.0,580.0
1.034,0.439,91.789,6.738,0.0,0.0,11816448000.0,380628992.0,15599104000.0,39716421632.0,1016.0,31153.0,0.0,9191424.0,1437929663.235,0.0,1544.0
0.908,0.282,98.685,0.125,0.0,0.0,11792306176.0,380628992.0,15599116288.0,39740551168.0,1426.0,32907.0,0.0,278528.0,1437929664.235,0.0,13.0
0.874,0.468,98.564,0.094,0.0,0.0,11791237120.0,380628992.0,15599120384.0,39741616128.0,2877.0,33277.0,0.0,524288.0,1437929665.235,0.0,12.0
0.719,0.313,98.624,0.344,0.0,0.0,11790606336.0,380628992.0,15599128576.0,39742238720.0,2670.0,31383.0,0.0,376832.0,1437929666.235,0.0,13.0
0.845,0.376,98.685,0.094,0.0,0.0,11790004224.0,380628992.0,15599132672.0,39742836736.0,3436.0,32162.0,0.0,241664.0,1437929667.235,0.0,10.0
