"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","stack"
"Cmdline:","dstat -cmndTr --output 30_dstat_compute.csv 1 180",,,,"Date:","27 Jul 2015 12:32:55 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
2.385,0.512,97.060,0.039,0.000,0.003,2343010304.0,253972480.0,6572158976.0,1.2598738944e+11,0.0,0.0,82372.934,932196.981,1438011175.314,4.621,176.788
0.063,0.063,99.875,0.0,0.0,0.0,2341720064.0,253972480.0,6572163072.0,1.25988675584e+11,322.0,1148.0,0.0,0.0,1438011176.315,0.0,0.0
0.156,0.062,99.781,0.0,0.0,0.0,2340823040.0,253972480.0,6572167168.0,1.25989568512e+11,134.0,422.0,0.0,0.0,1438011177.315,0.0,0.0
0.156,0.156,99.656,0.031,0.0,0.0,2340823040.0,253972480.0,6572167168.0,1.25989568512e+11,822.0,422.0,0.0,299008.0,1438011178.315,0.0,40.0
0.094,0.125,99.781,0.0,0.0,0.0,2339934208.0,253972480.0,6572167168.0,1.25990457344e+11,480.0,438.0,0.0,0.0,1438011179.315,0.0,0.0
0.156,0.094,99.750,0.0,0.0,0.0,2339434496.0,253972480.0,6572167168.0,1.25990957056e+11,134.0,422.0,0.0,0.0,1438011180.315,0.0,0.0
0.125,0.031,99.844,0.0,0.0,0.0,2338811904.0,253972480.0,6572167168.0,1.25991579648e+11,134.0,422.0,0.0,0.0,1438011181.315,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,2337845248.0,253972480.0,6572167168.0,1.25992546304e+11,134.0,422.0,0.0,0.0,1438011182.315,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,2337341440.0,253972480.0,6572171264.0,1.25993046016e+11,134.0,422.0,0.0,139264.0,1438011183.315,0.0,18.0
0.156,0.094,99.750,0.0,0.0,0.0,2336854016.0,253972480.0,6572171264.0,1.2599353344e+11,1802.0,2877.0,0.0,0.0,1438011184.315,0.0,0.0
0.499,0.125,99.376,0.0,0.0,0.0,2335444992.0,253972480.0,6572171264.0,1.25994942464e+11,134.0,422.0,0.0,0.0,1438011185.315,0.0,0.0
0.094,0.125,99.781,0.0,0.0,0.0,2334429184.0,253972480.0,6572171264.0,1.25995958272e+11,204.0,540.0,0.0,0.0,1438011186.315,0.0,0.0
0.031,0.0,99.969,0.0,0.0,0.0,2334162944.0,253972480.0,6572175360.0,1.25996220416e+11,134.0,422.0,0.0,0.0,1438011187.315,0.0,0.0
1.469,0.250,98.281,0.0,0.0,0.0,2333884416.0,253972480.0,6572175360.0,1.25996498944e+11,62913.0,32383.0,0.0,98304.0,1438011188.315,0.0,16.0
1.062,0.062,98.844,0.0,0.0,0.031,2333331456.0,253972480.0,6572191744.0,1.2599703552e+11,216212.0,158089.0,0.0,0.0,1438011189.315,0.0,0.0
0.935,0.249,98.816,0.0,0.0,0.0,2332352512.0,253972480.0,6572208128.0,1.2599799808e+11,175213.0,67851.0,0.0,0.0,1438011190.315,0.0,0.0
1.218,0.125,98.625,0.0,0.0,0.031,2331963392.0,253972480.0,6572212224.0,1.25998383104e+11,49390.0,87110.0,0.0,0.0,1438011191.315,0.0,0.0
2.251,0.656,96.749,0.0,0.0,0.344,2331672576.0,253972480.0,6645071872.0,1.25925814272e+11,12228778.0,269390.0,0.0,16384.0,1438011192.315,0.0,4.0
2.315,0.907,96.402,0.0,0.0,0.375,2330845184.0,253972480.0,6757208064.0,1.25814505472e+11,108098949.0,374673.0,0.0,92745728.0,1438011193.315,0.0,363.0
2.313,0.688,96.686,0.0,0.0,0.313,2331308032.0,253972480.0,6873735168.0,1.2569751552e+11,122565675.0,750887.0,0.0,0.0,1438011194.315,0.0,0.0
2.685,0.749,96.378,0.0,0.0,0.187,2330923008.0,253972480.0,6991519744.0,1.25580115968e+11,123068581.0,779249.0,0.0,0.0,1438011195.315,0.0,0.0
2.476,0.752,96.646,0.0,0.0,0.125,2330439680.0,253972480.0,7109107712.0,1.25463011328e+11,123371100.0,583780.0,0.0,0.0,1438011196.315,0.0,0.0
2.415,0.847,96.706,0.0,0.0,0.031,2329772032.0,253972480.0,7226728448.0,1.2534605824e+11,123381726.0,530020.0,0.0,0.0,1438011197.315,0.0,0.0
2.356,1.288,95.413,0.754,0.0,0.189,2330382336.0,253972480.0,7344234496.0,1.25227941888e+11,123371030.0,545932.0,0.0,348282880.0,1438011198.315,0.0,1248.0
2.323,1.224,93.532,2.763,0.0,0.157,2333245440.0,253972480.0,7459520512.0,1.25109792768e+11,123380208.0,250316.0,0.0,188637184.0,1438011199.315,0.0,674.0
2.388,1.414,93.275,2.797,0.0,0.126,2328944640.0,253972480.0,7579848704.0,1.24993765376e+11,123372752.0,134546.0,0.0,212582400.0,1438011200.315,0.0,760.0
2.264,1.258,94.057,2.358,0.0,0.063,2328956928.0,253972480.0,7696691200.0,1.24876910592e+11,123375974.0,202877.0,0.0,207708160.0,1438011201.315,0.0,744.0
1.443,1.223,96.769,0.471,0.0,0.094,2331279360.0,253972480.0,7853985792.0,1.24717293568e+11,123375654.0,215246.0,0.0,147644416.0,1438011202.315,0.0,527.0
0.686,3.116,96.167,0.031,0.0,0.0,2340003840.0,253972480.0,8392695808.0,1.24169859072e+11,25748765.0,124246.0,0.0,90112.0,1438011203.315,0.0,2.0
0.406,3.029,96.565,0.0,0.0,0.0,2355273728.0,253972480.0,8741859328.0,1.23805425664e+11,1802.0,2877.0,0.0,0.0,1438011204.315,0.0,0.0
