"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 20_dstat_kvm.csv 1 180",,,,"Date:","07 Oct 2015 01:33:32 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.168,0.189,99.612,0.031,0.000,0.001,2191556608.0,312004608.0,1987940352.0,1.30665029632e+11,0.0,0.0,43241.255,247403.549,1444192412.484,2.959,21.371
0.218,0.281,99.501,0.0,0.0,0.0,2190807040.0,312004608.0,1987944448.0,1.30665775104e+11,140.0,1148.0,0.0,0.0,1444192413.485,0.0,0.0
0.125,0.156,99.719,0.0,0.0,0.0,2190938112.0,312004608.0,1987948544.0,1.30665639936e+11,198.0,422.0,0.0,0.0,1444192414.485,0.0,0.0
0.094,0.063,99.843,0.0,0.0,0.0,2191585280.0,312004608.0,1987960832.0,1.3066498048e+11,70.0,422.0,0.0,45056.0,1444192415.485,0.0,4.0
0.031,0.0,99.969,0.0,0.0,0.0,2191368192.0,312004608.0,1987960832.0,1.30665197568e+11,198.0,438.0,0.0,0.0,1444192416.485,0.0,0.0
0.156,0.125,99.719,0.0,0.0,0.0,2191122432.0,312004608.0,1987960832.0,1.30665443328e+11,70.0,422.0,0.0,0.0,1444192417.485,0.0,0.0
0.094,0.188,99.719,0.0,0.0,0.0,2191101952.0,312004608.0,1987973120.0,1.3066545152e+11,198.0,422.0,0.0,0.0,1444192418.485,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,2191499264.0,312004608.0,1987973120.0,1.30665054208e+11,70.0,422.0,0.0,0.0,1444192419.485,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,2191495168.0,312004608.0,1987977216.0,1.30665054208e+11,1795.0,2741.0,0.0,0.0,1444192420.485,0.0,0.0
0.156,0.094,99.750,0.0,0.0,0.0,2190540800.0,312004608.0,1987977216.0,1.30666008576e+11,1847.0,4194.0,0.0,16384.0,1444192421.485,0.0,2.0
0.031,0.031,99.937,0.0,0.0,0.0,2190540800.0,312004608.0,1987977216.0,1.30666008576e+11,198.0,438.0,0.0,0.0,1444192422.485,0.0,0.0
0.250,0.031,99.719,0.0,0.0,0.0,2190766080.0,312004608.0,1987977216.0,1.30665783296e+11,70.0,422.0,0.0,0.0,1444192423.485,0.0,0.0
0.094,0.094,99.813,0.0,0.0,0.0,2190761984.0,312004608.0,1987981312.0,1.30665783296e+11,198.0,422.0,0.0,0.0,1444192424.485,0.0,0.0
0.156,0.125,99.719,0.0,0.0,0.0,2190647296.0,312004608.0,1987981312.0,1.30665897984e+11,134.0,422.0,0.0,0.0,1444192425.485,0.0,0.0
0.907,0.063,99.030,0.0,0.0,0.0,2190475264.0,312004608.0,1987981312.0,1.30666070016e+11,129576.0,127824.0,0.0,0.0,1444192426.485,0.0,0.0
1.659,0.219,98.028,0.031,0.0,0.063,2191130624.0,312004608.0,1987989504.0,1.30665406464e+11,211478.0,340405.0,0.0,20480.0,1444192427.485,0.0,2.0
1.159,0.188,98.653,0.0,0.0,0.0,2190954496.0,312004608.0,1988001792.0,1.30665570304e+11,122355.0,261192.0,0.0,0.0,1444192428.485,0.0,0.0
0.876,0.188,98.937,0.0,0.0,0.0,2191544320.0,312004608.0,1988009984.0,1.30664972288e+11,53738.0,136445.0,0.0,0.0,1444192429.485,0.0,0.0
1.282,0.407,98.280,0.0,0.0,0.031,2191937536.0,312004608.0,1988009984.0,1.30664579072e+11,74599.0,190174.0,0.0,0.0,1444192430.485,0.0,0.0
1.282,0.156,98.562,0.0,0.0,0.0,2191540224.0,312004608.0,1988034560.0,1.30664951808e+11,80657.0,212022.0,0.0,0.0,1444192431.485,0.0,0.0
0.908,0.125,98.936,0.0,0.0,0.031,2191470592.0,312008704.0,1988030464.0,1.3066502144e+11,61218.0,164594.0,0.0,24576.0,1444192432.485,0.0,2.0
0.815,0.125,99.029,0.0,0.0,0.031,2192039936.0,312008704.0,1988059136.0,1.30664423424e+11,68273.0,168843.0,0.0,0.0,1444192433.485,0.0,0.0
2.445,0.282,97.241,0.0,0.0,0.031,2192855040.0,312008704.0,1988079616.0,1.3066358784e+11,185410.0,479717.0,0.0,4096.0,1444192434.485,0.0,1.0
3.104,0.941,95.955,0.0,0.0,0.0,2196582400.0,312025088.0,1988816896.0,1.30659106816e+11,200371.0,502905.0,0.0,1351680.0,1444192435.485,0.0,53.0
2.855,0.973,96.172,0.0,0.0,0.0,2197594112.0,312053760.0,1990238208.0,1.3065664512e+11,193260.0,652931.0,0.0,1003520.0,1444192436.484,0.0,36.0
2.792,1.412,95.765,0.031,0.0,0.0,2199953408.0,312107008.0,1991290880.0,1.30653179904e+11,128351.0,515648.0,0.0,1835008.0,1444192437.485,0.0,71.0
2.922,1.477,95.602,0.0,0.0,0.0,2200309760.0,312147968.0,1994498048.0,1.30649575424e+11,116618.0,496122.0,0.0,2101248.0,1444192438.485,0.0,74.0
2.726,1.661,95.581,0.031,0.0,0.0,2198609920.0,312193024.0,1996886016.0,1.3064884224e+11,108138.0,392972.0,0.0,2043904.0,1444192439.485,0.0,71.0
2.575,1.601,95.824,0.0,0.0,0.0,2198478848.0,312250368.0,1999597568.0,1.30646204416e+11,104738.0,379456.0,0.0,1892352.0,1444192440.485,0.0,70.0
3.038,0.689,96.242,0.0,0.0,0.031,2199654400.0,312250368.0,2000543744.0,1.30644082688e+11,176238.0,625705.0,0.0,4096.0,1444192441.485,0.0,1.0
3.732,0.596,95.673,0.0,0.0,0.0,2204180480.0,312262656.0,2001006592.0,1.30639081472e+11,170228.0,653617.0,0.0,188416.0,1444192442.485,0.0,5.0
5.344,1.037,93.210,0.409,0.0,0.0,2217246720.0,312266752.0,2001088512.0,1.30625929216e+11,150900.0,626103.0,163328.0,180224.0,1444192443.485,28.0,6.0
6.920,3.240,89.085,0.755,0.0,0.0,2286723072.0,312270848.0,2001158144.0,1.30556379136e+11,140879.0,617594.0,15546880.0,757248.0,1444192444.484,965.0,30.0
9.591,3.365,86.447,0.566,0.0,0.031,2390179840.0,312279040.0,2001276928.0,1.30452795392e+11,138337.0,661272.0,14004224.0,704000.0,1444192445.484,868.0,29.0
9.994,3.143,86.266,0.597,0.0,0.0,2483093504.0,312307712.0,2001530880.0,1.30359599104e+11,160818.0,853504.0,15161856.0,925184.0,1444192446.485,1006.0,32.0
6.577,1.629,89.508,2.192,0.031,0.063,2534903808.0,312320000.0,2001772544.0,1.30307534848e+11,140.0,642.0,16065536.0,6726656.0,1444192447.485,2290.0,307.0
8.579,2.348,81.528,7.514,0.0,0.031,2649505792.0,312406016.0,2001784832.0,1.3019283456e+11,4216.0,15232.0,44243456.0,8278528.0,1444192448.485,3979.0,404.0
8.177,3.933,80.337,7.553,0.0,0.0,2771329024.0,312438784.0,2002010112.0,1.3007075328e+11,70.0,454.0,39535616.0,15816192.0,1444192449.485,3766.0,361.0
10.249,3.551,76.978,9.159,0.0,0.062,2831478784.0,312446976.0,2002182144.0,1.30010423296e+11,1795.0,2773.0,32989184.0,40247808.0,1444192450.484,1770.0,344.0
9.758,2.322,81.801,6.119,0.0,0.0,2870022144.0,312446976.0,2002235392.0,1.29971826688e+11,70.0,454.0,23355392.0,18694144.0,1444192451.485,1348.0,90.0
8.414,1.193,78.336,12.025,0.0,0.031,2935267328.0,312463360.0,2002255872.0,1.2990654464e+11,198.0,454.0,60539904.0,36578816.0,1444192452.485,3001.0,440.0
8.874,1.385,79.515,10.227,0.0,0.0,2977779712.0,312475648.0,2002296832.0,1.29863979008e+11,70.0,454.0,37396480.0,32825344.0,1444192453.485,1627.0,182.0
13.196,3.291,76.108,7.373,0.0,0.032,3151228928.0,312475648.0,2002591744.0,1.2969023488e+11,17544.0,72577.0,26398208.0,6299648.0,1444192454.484,1222.0,26.0
