"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 30_dstat_docker.csv 1 180",,,,"Date:","06 Oct 2015 22:41:46 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.167,0.189,99.613,0.030,0.000,0.001,2129661952.0,296337408.0,488312832.0,1.32242219008e+11,0.0,0.0,41760.791,246722.767,1444182106.717,2.859,21.392
0.250,0.187,99.563,0.0,0.0,0.0,2130321408.0,296337408.0,488316928.0,1.32241555456e+11,6125.0,7513.0,0.0,0.0,1444182107.718,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,2130743296.0,296337408.0,488321024.0,1.32241129472e+11,198.0,422.0,0.0,0.0,1444182108.718,0.0,0.0
0.156,0.188,99.656,0.0,0.0,0.0,2130718720.0,296337408.0,488329216.0,1.32241145856e+11,140.0,540.0,0.0,0.0,1444182109.718,0.0,0.0
0.062,0.156,99.781,0.0,0.0,0.0,2130841600.0,296337408.0,488329216.0,1.32241022976e+11,1173.0,540.0,0.0,0.0,1444182110.718,0.0,0.0
0.156,0.125,99.719,0.0,0.0,0.0,2130460672.0,296337408.0,488329216.0,1.32241403904e+11,140.0,540.0,0.0,0.0,1444182111.718,0.0,0.0
0.187,0.094,99.719,0.0,0.0,0.0,2130309120.0,296345600.0,488325120.0,1.3224155136e+11,268.0,540.0,0.0,69632.0,1444182112.718,0.0,2.0
0.188,0.094,99.719,0.0,0.0,0.0,2130100224.0,296345600.0,488333312.0,1.32241752064e+11,1661.0,2704.0,0.0,0.0,1444182113.718,0.0,0.0
0.063,0.031,99.906,0.0,0.0,0.0,2130046976.0,296345600.0,488333312.0,1.32241805312e+11,268.0,540.0,0.0,0.0,1444182114.718,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,2130051072.0,296345600.0,488333312.0,1.32241801216e+11,1740.0,2865.0,0.0,0.0,1444182115.718,0.0,0.0
0.156,0.062,99.781,0.0,0.0,0.0,2129924096.0,296345600.0,488333312.0,1.32241928192e+11,268.0,540.0,0.0,0.0,1444182116.718,0.0,0.0
