"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 10_dstat_osv.csv 1 180",,,,"Date:","07 Oct 2015 02:01:02 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.168,0.189,99.612,0.031,0.000,0.001,2191159296.0,315310080.0,2001518592.0,1.30648543232e+11,0.0,0.0,43867.551,247638.963,1444194062.234,3.000,21.370
0.063,0.031,99.906,0.0,0.0,0.0,2191044608.0,315310080.0,2001526784.0,1.30648649728e+11,386.0,1148.0,0.0,32768.0,1444194063.235,0.0,2.0
0.094,0.031,99.875,0.0,0.0,0.0,2191036416.0,315310080.0,2001530880.0,1.30648653824e+11,70.0,438.0,0.0,0.0,1444194064.235,0.0,0.0
0.031,0.063,99.875,0.031,0.0,0.0,2191290368.0,315310080.0,2001539072.0,1.3064839168e+11,198.0,422.0,0.0,77824.0,1444194065.235,0.0,2.0
0.188,0.125,99.687,0.0,0.0,0.0,2190999552.0,315310080.0,2001539072.0,1.30648682496e+11,70.0,438.0,0.0,0.0,1444194066.235,0.0,0.0
0.0,0.031,99.969,0.0,0.0,0.0,2190991360.0,315310080.0,2001539072.0,1.30648690688e+11,262.0,422.0,0.0,0.0,1444194067.235,0.0,0.0
0.156,0.156,99.687,0.0,0.0,0.0,2190868480.0,315310080.0,2001539072.0,1.30648813568e+11,70.0,422.0,0.0,57344.0,1444194068.235,0.0,1.0
0.063,0.125,99.812,0.0,0.0,0.0,2191122432.0,315310080.0,2001539072.0,1.30648559616e+11,198.0,438.0,0.0,0.0,1444194069.235,0.0,0.0
0.063,0.031,99.906,0.0,0.0,0.0,2190516224.0,315310080.0,2001543168.0,1.30649161728e+11,70.0,422.0,0.0,0.0,1444194070.235,0.0,0.0
0.094,0.125,99.781,0.0,0.0,0.0,2190893056.0,315314176.0,2001543168.0,1.306487808e+11,1725.0,2741.0,0.0,28672.0,1444194071.235,0.0,2.0
0.063,0.063,99.875,0.0,0.0,0.0,2190503936.0,315314176.0,2001543168.0,1.3064916992e+11,70.0,438.0,0.0,0.0,1444194072.235,0.0,0.0
0.063,0.094,99.812,0.031,0.0,0.0,2190495744.0,315314176.0,2001543168.0,1.30649178112e+11,262.0,422.0,0.0,0.0,1444194073.235,0.0,0.0
0.094,0.063,99.844,0.0,0.0,0.0,2190684160.0,315314176.0,2001547264.0,1.306489856e+11,280.0,422.0,0.0,0.0,1444194074.235,0.0,0.0
0.063,0.0,99.937,0.0,0.0,0.0,2190671872.0,315314176.0,2001547264.0,1.30648997888e+11,198.0,422.0,0.0,0.0,1444194075.235,0.0,0.0
0.344,0.063,99.593,0.0,0.0,0.0,2190721024.0,315314176.0,2001547264.0,1.30648948736e+11,496.0,422.0,0.0,0.0,1444194076.235,0.0,0.0
1.191,0.188,98.621,0.0,0.0,0.0,2191024128.0,315314176.0,2001555456.0,1.3064863744e+11,131450.0,91470.0,0.0,16384.0,1444194077.235,0.0,2.0
1.065,0.157,98.747,0.0,0.0,0.031,2191462400.0,315314176.0,2001555456.0,1.30648199168e+11,96615.0,254937.0,0.0,0.0,1444194078.235,0.0,0.0
1.001,0.094,98.874,0.0,0.0,0.031,2191884288.0,315314176.0,2001575936.0,1.306477568e+11,66379.0,188140.0,0.0,0.0,1444194079.235,0.0,0.0
1.690,0.219,98.091,0.0,0.0,0.0,2192691200.0,315314176.0,2001575936.0,1.30646949888e+11,62088.0,167313.0,0.0,0.0,1444194080.235,0.0,0.0
2.704,0.377,96.856,0.0,0.0,0.063,2193088512.0,315314176.0,2023292928.0,1.30624835584e+11,158747.0,378159.0,0.0,8192.0,1444194081.235,0.0,2.0
1.755,1.285,96.708,0.063,0.0,0.188,2197446656.0,315314176.0,2092765184.0,1.30551005184e+11,42400581.0,560953.0,0.0,92213248.0,1444194082.235,0.0,339.0
2.094,2.094,95.249,0.563,0.0,0.0,2209771520.0,315387904.0,2096062464.0,1.30535309312e+11,54376339.0,694498.0,1884160.0,2691072.0,1444194083.235,24.0,136.0
2.599,2.161,95.208,0.0,0.0,0.031,2203459584.0,315469824.0,2099191808.0,1.30538409984e+11,43079.0,133686.0,0.0,3375104.0,1444194084.235,0.0,176.0
2.915,0.752,96.332,0.0,0.0,0.0,2203488256.0,315478016.0,2100965376.0,1.30536599552e+11,96161.0,311483.0,0.0,614400.0,1444194085.235,0.0,34.0
2.947,0.721,96.301,0.0,0.0,0.031,2203475968.0,315478016.0,2101075968.0,1.30536501248e+11,164498.0,587598.0,0.0,16384.0,1444194086.235,0.0,4.0
4.144,0.879,94.976,0.0,0.0,0.0,2206089216.0,315482112.0,2101145600.0,1.30533814272e+11,173302.0,709625.0,0.0,196608.0,1444194087.235,0.0,10.0
3.603,0.470,95.457,0.470,0.0,0.0,2214645760.0,315518976.0,2101305344.0,1.3052506112e+11,155966.0,797503.0,111616.0,790528.0,1444194088.235,25.0,76.0
3.157,0.219,96.186,0.438,0.0,0.0,2216284160.0,315518976.0,2101387264.0,1.305233408e+11,5840.0,34105.0,12288.0,0.0,1444194089.235,3.0,0.0
3.194,0.125,96.680,0.0,0.0,0.0,2217963520.0,315518976.0,2101448704.0,1.305216e+11,140.0,556.0,8192.0,0.0,1444194090.235,2.0,0.0
3.191,0.125,96.245,0.438,0.0,0.0,2217783296.0,315518976.0,2101497856.0,1.30521731072e+11,1795.0,2757.0,8192.0,0.0,1444194091.235,2.0,0.0
4.052,1.665,91.803,2.481,0.0,0.0,2288308224.0,315518976.0,2101620736.0,1.30451083264e+11,70.0,438.0,7330816.0,6488064.0,1444194092.235,393.0,207.0
26.328,11.458,58.996,2.800,0.0,0.418,2943324160.0,315817984.0,2102149120.0,1.29795239936e+11,28646.0,112182.0,124698624.0,53861376.0,1444194093.235,12051.0,5877.0
