"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute",,,,"User:","root"
"Cmdline:","dstat -cmndTr --output 30_dstat_osv.csv 1 180",,,,"Date:","07 Oct 2015 02:22:00 BRT"

"total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"epoch","io/total",
"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.168,0.189,99.612,0.031,0.000,0.001,2198392832.0,317497344.0,2108411904.0,1.3053222912e+11,0.0,0.0,44030.323,247652.131,1444195320.669,3.009,21.370
0.031,0.062,99.906,0.0,0.0,0.0,2198179840.0,317497344.0,2108416000.0,1.30532438016e+11,328.0,1266.0,0.0,0.0,1444195321.670,0.0,0.0
0.156,0.187,99.656,0.0,0.0,0.0,2199146496.0,317497344.0,2108416000.0,1.3053147136e+11,198.0,422.0,0.0,0.0,1444195322.670,0.0,0.0
0.031,0.094,99.875,0.0,0.0,0.0,2199142400.0,317497344.0,2108420096.0,1.3053147136e+11,140.0,540.0,0.0,0.0,1444195323.670,0.0,0.0
0.187,0.125,99.688,0.0,0.0,0.0,2199175168.0,317497344.0,2108424192.0,1.30531434496e+11,198.0,422.0,0.0,0.0,1444195324.670,0.0,0.0
0.188,0.062,99.750,0.0,0.0,0.0,2198921216.0,317497344.0,2108424192.0,1.30531688448e+11,70.0,422.0,0.0,0.0,1444195325.670,0.0,0.0
0.063,0.031,99.906,0.0,0.0,0.0,2198540288.0,317497344.0,2108424192.0,1.30532069376e+11,268.0,540.0,0.0,69632.0,1444195326.670,0.0,2.0
0.063,0.031,99.906,0.0,0.0,0.0,2198413312.0,317497344.0,2108424192.0,1.30532196352e+11,1845.0,2575.0,0.0,0.0,1444195327.670,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,2198507520.0,317497344.0,2108424192.0,1.30532102144e+11,198.0,422.0,0.0,0.0,1444195328.670,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,2198614016.0,317497344.0,2108428288.0,1.30531991552e+11,70.0,422.0,0.0,0.0,1444195329.670,0.0,0.0
0.281,0.219,99.469,0.031,0.0,0.0,2198401024.0,317497344.0,2108428288.0,1.30532204544e+11,1725.0,2741.0,0.0,0.0,1444195330.670,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,2198245376.0,317497344.0,2108428288.0,1.30532360192e+11,975.0,422.0,0.0,0.0,1444195331.670,0.0,0.0
0.063,0.063,99.875,0.0,0.0,0.0,2198777856.0,317497344.0,2108428288.0,1.30531827712e+11,198.0,422.0,0.0,16384.0,1444195332.670,0.0,2.0
0.063,0.063,99.875,0.0,0.0,0.0,2198773760.0,317497344.0,2108432384.0,1.30531827712e+11,70.0,438.0,0.0,0.0,1444195333.670,0.0,0.0
0.968,0.250,98.782,0.0,0.0,0.0,2198675456.0,317497344.0,2108432384.0,1.30531926016e+11,84896.0,96902.0,0.0,73728.0,1444195334.670,0.0,16.0
2.188,0.312,97.469,0.0,0.0,0.031,2198769664.0,317497344.0,2108440576.0,1.30531823616e+11,181221.0,301006.0,0.0,0.0,1444195335.670,0.0,0.0
